state,utility_name,year,month,county,zip_code,number_of_disonnections
Maryland,"UGI Central Penn Gas, Inc.",2024,July,Frederick,21727,0
Maryland,"UGI Central Penn Gas, Inc.",2024,July,Frederick,21778,0
Maryland,"UGI Central Penn Gas, Inc.",2024,August,Frederick,21727,0
Maryland,"UGI Central Penn Gas, Inc.",2024,August,Frederick,21778,0
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21409,21
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21403,44
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21401,61
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21146,17
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21144,71
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21122,33
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21113,70
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21108,15
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21090,16
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21076,23
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21061,127
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21060,49
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,21012,16
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,20776,1
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel,20724,41
Maryland,Baltimore Gas and Electric Company,2024,May,Anne Arundel/Howard,20794,26
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21231,36
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21230,154
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21226,44
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21223,239
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21218,214
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21217,231
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21216,189
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21214,121
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21213,186
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21209,59
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21206,292
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21205,68
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21202,125
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City,21201,149
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City/Anne Arundel,21225,202
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City/Anne Arundel,21239,47
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City/County,21237,130
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City/County,21234,47
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City/County,21234,183
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City/County,21229,311
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City/County,21227,103
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City/County,21224,180
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City/County,21215,387
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City/County,21212,79
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore City/County,21207,203
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21286,57
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21244,219
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21236,112
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21228,98
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21222,298
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21221,159
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21220,183
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21219,22
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21208,111
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21204,14
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21163,4
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21155,4
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21136,35
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21133,31
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21129,1
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21117,136
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21093,1
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21052,1
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County,21030,50
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County/Carroll,21102,8
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County/Carroll,21074,1
Maryland,Baltimore Gas and Electric Company,2024,May,Baltimore County/Harford,21085,28
Maryland,Baltimore Gas and Electric Company,2024,May,Calvert,20732,18
Maryland,Baltimore Gas and Electric Company,2024,May,Calvert,20714,7
Maryland,Baltimore Gas and Electric Company,2024,May,Calvert,21797,2
Maryland,Baltimore Gas and Electric Company,2024,May,Carroll,21797,2
Maryland,Baltimore Gas and Electric Company,2024,May,Carroll,21784,16
Maryland,Baltimore Gas and Electric Company,2024,May,Carroll,21158,1
Maryland,Baltimore Gas and Electric Company,2024,May,Carroll,21157,33
Maryland,Baltimore Gas and Electric Company,2024,May,Carroll,21088,1
Maryland,Baltimore Gas and Electric Company,2024,May,Cecil,21904,1
Maryland,Baltimore Gas and Electric Company,2024,May,Frederick/Carroll,21771,3
Maryland,Baltimore Gas and Electric Company,2024,May,Harford,21040,64
Maryland,Baltimore Gas and Electric Company,2024,May,Harford,21015,14
Maryland,Baltimore Gas and Electric Company,2024,May,Harford,21014,15
Maryland,Baltimore Gas and Electric Company,2024,May,Harford,21009,10
Maryland,Baltimore Gas and Electric Company,2024,May,Harford,21001,72
Maryland,Baltimore Gas and Electric Company,2024,May,Howard,21075,52
Maryland,Baltimore Gas and Electric Company,2024,May,Howard,21046,53
Maryland,Baltimore Gas and Electric Company,2024,May,Howard,21045,49
Maryland,Baltimore Gas and Electric Company,2024,May,Howard,21044,70
Maryland,Baltimore Gas and Electric Company,2024,May,Howard,21043,37
Maryland,Baltimore Gas and Electric Company,2024,May,Howard,21042,11
Maryland,Baltimore Gas and Electric Company,2024,May,Howard,20777,1
Maryland,Baltimore Gas and Electric Company,2024,May,Howard,20723,29
Maryland,Baltimore Gas and Electric Company,2024,May,Montgomery,20904,24
Maryland,Baltimore Gas and Electric Company,2024,May,Montgomery,20866,19
Maryland,Baltimore Gas and Electric Company,2024,May,Montgomery,20861,1
Maryland,Baltimore Gas and Electric Company,2024,May,Prince George's,20785,66
Maryland,Baltimore Gas and Electric Company,2024,May,Prince George's,20721,21
Maryland,Baltimore Gas and Electric Company,2024,May,Prince George's,20720,29
Maryland,Baltimore Gas and Electric Company,2024,May,Prince George's,20716,77
Maryland,Baltimore Gas and Electric Company,2024,May,Prince George's,20715,41
Maryland,Baltimore Gas and Electric Company,2024,May,Prince George's,20708,80
Maryland,Baltimore Gas and Electric Company,2024,May,Prince George's,20707,90
Maryland,Baltimore Gas and Electric Company,2024,May,Prince George's,20706,176
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,20711,35
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,20724,66
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,20733,7
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,20751,7
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,20764,7
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,20778,3
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21032,8
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21035,8
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21037,25
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21054,1
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21060,59
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21061,109
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21076,1
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21090,28
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21108,19
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21113,39
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21114,38
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21122,8
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21140,3
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21401,45
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel,21403,46
Maryland,Baltimore Gas and Electric Company,2024,June,Anne Arundel/Calvert,20754,2
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21202,1
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21205,65
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21206,190
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21209,22
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21211,2
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21213,166
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21214,31
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21216,151
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21217,123
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21218,227
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21223,107
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21226,12
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City,21230,81
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City/Anne Arundel,21225,126
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City/County,21207,177
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City/County,21212,67
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City/County,21215,201
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City/County,21224,107
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City/County,21227,130
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City/County,21229,123
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City/County,21234,218
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City/County,21237,12
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore City/County,21239,133
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21051,1
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21053,5
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21087,3
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21117,286
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21128,19
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21133,149
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21136,99
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21155,2
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21162,10
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21204,1
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21208,82
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21220,44
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21221,94
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21222,98
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21228,57
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21236,54
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County,21244,183
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County/Carroll,21074,15
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County/Carroll,21102,6
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County/Harford,21013,1
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County/Harford,21085,22
Maryland,Baltimore Gas and Electric Company,2024,June,Baltimore County/Harford,21161,7
Maryland,Baltimore Gas and Electric Company,2024,June,Calvert,20714,14
Maryland,Baltimore Gas and Electric Company,2024,June,Calvert,20732,25
Maryland,Baltimore Gas and Electric Company,2024,June,Calvert,20736,6
Maryland,Baltimore Gas and Electric Company,2024,June,Carroll,21157,28
Maryland,Baltimore Gas and Electric Company,2024,June,Carroll,21158,1
Maryland,Baltimore Gas and Electric Company,2024,June,Carroll,21784,2
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21001,118
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21009,54
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21014,26
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21015,22
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21017,29
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21028,1
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21040,113
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21047,3
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21050,11
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21078,51
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21084,7
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21130,3
Maryland,Baltimore Gas and Electric Company,2024,June,Harford,21132,1
Maryland,Baltimore Gas and Electric Company,2024,June,Howard,20723,68
Maryland,Baltimore Gas and Electric Company,2024,June,Howard,20759,3
Maryland,Baltimore Gas and Electric Company,2024,June,Howard,20763,1
Maryland,Baltimore Gas and Electric Company,2024,June,Howard,20777,2
Maryland,Baltimore Gas and Electric Company,2024,June,Howard,21029,4
Maryland,Baltimore Gas and Electric Company,2024,June,Howard,21036,1
Maryland,Baltimore Gas and Electric Company,2024,June,Howard,21043,29
Maryland,Baltimore Gas and Electric Company,2024,June,Howard,21044,12
Maryland,Baltimore Gas and Electric Company,2024,June,Howard,21045,13
Maryland,Baltimore Gas and Electric Company,2024,June,Howard,21075,46
Maryland,Baltimore Gas and Electric Company,2024,June,Howard,21738,2
Maryland,Baltimore Gas and Electric Company,2024,June,Montgomery,20833,2
Maryland,Baltimore Gas and Electric Company,2024,June,Montgomery,20904,13
Maryland,Baltimore Gas and Electric Company,2024,June,Prince George's,20706,60
Maryland,Baltimore Gas and Electric Company,2024,June,Prince George's,20707,116
Maryland,Baltimore Gas and Electric Company,2024,June,Prince George's,20708,95
Maryland,Baltimore Gas and Electric Company,2024,June,Prince George's,20716,48
Maryland,Baltimore Gas and Electric Company,2024,June,Prince George's,20720,22
Maryland,Baltimore Gas and Electric Company,2024,June,Prince George's,20721,25
Maryland,Baltimore Gas and Electric Company,2024,June,Prince George's,20770,9
Maryland,Baltimore Gas and Electric Company,2024,June,Prince George's,20774,1
Maryland,Baltimore Gas and Electric Company,2024,June,Prince George's,20785,48
Maryland,Baltimore Gas and Electric Company,2024,July,Anne Arundel,21012,17
Maryland,Baltimore Gas and Electric Company,2024,July,Anne Arundel,21060,71
Maryland,Baltimore Gas and Electric Company,2024,July,Anne Arundel,21061,125
Maryland,Baltimore Gas and Electric Company,2024,July,Anne Arundel,21113,1
Maryland,Baltimore Gas and Electric Company,2024,July,Anne Arundel,21122,45
Maryland,Baltimore Gas and Electric Company,2024,July,Anne Arundel,21144,55
Maryland,Baltimore Gas and Electric Company,2024,July,Anne Arundel,21146,10
Maryland,Baltimore Gas and Electric Company,2024,July,Anne Arundel/Howard,20794,1
Maryland,Baltimore Gas and Electric Company,2024,July,Baltimore City,21213,1
Maryland,Baltimore Gas and Electric Company,2024,July,Baltimore City,21216,49
Maryland,Baltimore Gas and Electric Company,2024,July,Baltimore City,21217,110
Maryland,Baltimore Gas and Electric Company,2024,July,Baltimore City,21223,92
Maryland,Baltimore Gas and Electric Company,2024,July,Baltimore City,21226,1
Maryland,Baltimore Gas and Electric Company,2024,July,Baltimore City/Anne Arundel,21225,17
